Customer_ID,Order_ID,Order_Date,State,Category,Sub_Category,Segment,Quantity,Sales,Discount,Cost,Profit,Profit_Margin,Year,Month,Month_Name,Quarter,COVID_Period,Revenue_per_Order,Discount_Band,Margin_Category,Order_Count,Customer_Segment
CUST-00803,ORD-0002579,2020-01-12,Delta,Furniture,Tables,Corporate,3,73203.45,0.19,46436.24,26767.21,0.37,2020,1,January,2020Q1,0,24401.15,High,High,3,Occasional
CUST-04657,ORD-0014764,2020-01-12,Enugu,Furniture,Tables,Home Office,5,138887.14,0.15,102689.62,36197.52,0.26,2020,1,January,2020Q1,0,27777.43,Moderate,High,6,Regular
CUST-00517,ORD-0001744,2020-01-12,Kano,Furniture,Tables,Consumer,1,39181.85,0.01,26855.41,12326.43,0.31,2020,1,January,2020Q1,0,39181.85,No/Low,High,1,One-Time
CUST-02276,ORD-0007341,2020-01-12,Delta,Office Supplies,Paper,Consumer,1,14750.37,0.13,8725.71,6024.66,0.41,2020,1,January,2020Q1,0,14750.37,Moderate,High,3,Occasional
CUST-04159,ORD-0013243,2020-01-12,Enugu,Office Supplies,Binders,Home Office,4,154854.29,0.01,93518.83,61335.45,0.4,2020,1,January,2020Q1,0,38713.57,No/Low,High,14,Loyal
CUST-03860,ORD-0012295,2020-01-12,Anambra,Technology,Accessories,Corporate,1,32848.83,0.11,18688.68,14160.15,0.43,2020,1,January,2020Q1,0,32848.83,Moderate,High,4,Regular
CUST-05355,ORD-0017069,2020-01-12,Kano,Office Supplies,Paper,Consumer,3,60911.07,0.14,37692.0,23219.07,0.38,2020,1,January,2020Q1,0,20303.69,Moderate,High,3,Occasional
CUST-07064,ORD-0022620,2020-01-12,Anambra,Technology,Phones,Consumer,5,76602.73,0.15,49273.39,27329.34,0.36,2020,1,January,2020Q1,0,15320.55,Moderate,High,5,Regular
CUST-00395,ORD-0001246,2020-01-12,Rivers,Office Supplies,Binders,Consumer,1,41741.26,0.09,31096.98,10644.28,0.26,2020,1,January,2020Q1,0,41741.26,Moderate,High,1,One-Time
CUST-07596,ORD-0024268,2020-01-12,Kaduna,Technology,Laptops,Consumer,1,48270.03,0.07,28738.05,19531.98,0.4,2020,1,January,2020Q1,0,48270.03,Moderate,High,16,Loyal
CUST-03163,ORD-0010194,2020-01-12,Ogun,Furniture,Shelves,Home Office,4,17728.53,0.14,12790.91,4937.62,0.28,2020,1,January,2020Q1,0,4432.13,Moderate,High,1,One-Time
CUST-02578,ORD-0008308,2020-01-12,Oyo,Technology,Accessories,Corporate,4,87789.32,0.06,57857.31,29932.01,0.34,2020,1,January,2020Q1,0,21947.33,Moderate,High,3,Occasional
CUST-02784,ORD-0008929,2020-01-12,Kaduna,Office Supplies,Pens,Home Office,3,132750.53,0.18,81824.4,50926.13,0.38,2020,1,January,2020Q1,0,44250.18,High,High,6,Regular
CUST-05202,ORD-0016555,2020-01-13,Enugu,Office Supplies,Paper,Corporate,1,52661.83,0.03,37688.09,14973.74,0.28,2020,1,January,2020Q1,0,52661.83,No/Low,High,16,Loyal
CUST-02842,ORD-0009165,2020-01-13,Kano,Technology,Accessories,Corporate,4,139235.25,0.13,83065.23,56170.02,0.4,2020,1,January,2020Q1,0,34808.81,Moderate,High,4,Regular
CUST-06730,ORD-0021474,2020-01-13,Oyo,Furniture,Chairs,Corporate,1,27868.2,0.03,19246.38,8621.82,0.31,2020,1,January,2020Q1,0,27868.2,No/Low,High,5,Regular
CUST-05147,ORD-0016350,2020-01-13,Abuja,Technology,Accessories,Home Office,5,114922.93,0.13,83966.97,30955.96,0.27,2020,1,January,2020Q1,0,22984.59,Moderate,High,3,Occasional
CUST-04434,ORD-0014054,2020-01-13,Ogun,Technology,Phones,Corporate,2,40430.7,0.08,29606.61,10824.08,0.27,2020,1,January,2020Q1,0,20215.35,Moderate,High,8,Loyal
CUST-01164,ORD-0003770,2020-01-13,Abuja,Technology,Laptops,Home Office,3,32343.17,0.15,19645.1,12698.07,0.39,2020,1,January,2020Q1,0,10781.06,Moderate,High,2,Occasional
CUST-06470,ORD-0020689,2020-01-13,Lagos,Furniture,Shelves,Corporate,2,78607.01,0.05,51206.09,27400.92,0.35,2020,1,January,2020Q1,0,39303.5,No/Low,High,5,Regular
CUST-03574,ORD-0011406,2020-01-13,Rivers,Office Supplies,Pens,Home Office,5,212410.87,0.04,133898.33,78512.54,0.37,2020,1,January,2020Q1,0,42482.17,No/Low,High,13,Loyal
CUST-01115,ORD-0003620,2020-01-13,Kano,Office Supplies,Pens,Consumer,5,32828.32,0.06,22117.88,10710.44,0.33,2020,1,January,2020Q1,0,6565.66,Moderate,High,2,Occasional
CUST-01172,ORD-0003797,2020-01-13,Ogun,Furniture,Chairs,Corporate,1,2119.52,0.13,1484.09,635.44,0.3,2020,1,January,2020Q1,0,2119.52,Moderate,High,9,Loyal
CUST-00454,ORD-0001475,2020-01-13,Kaduna,Technology,Phones,Home Office,2,36812.28,0.11,24051.89,12760.4,0.35,2020,1,January,2020Q1,0,18406.14,Moderate,High,14,Loyal
CUST-00062,ORD-0000189,2020-01-13,Rivers,Office Supplies,Binders,Consumer,4,107754.56,0.09,74017.75,33736.81,0.31,2020,1,January,2020Q1,0,26938.64,Moderate,High,1,One-Time
CUST-05973,ORD-0019093,2020-01-13,Lagos,Technology,Laptops,Corporate,4,124741.08,0.05,78976.76,45764.33,0.37,2020,1,January,2020Q1,0,31185.27,No/Low,High,4,Regular
CUST-00231,ORD-0000699,2020-01-13,Lagos,Furniture,Shelves,Corporate,5,189719.45,0.0,119255.17,70464.28,0.37,2020,1,January,2020Q1,0,37943.89,No/Low,High,6,Regular
CUST-03687,ORD-0011729,2020-01-14,Oyo,Technology,Accessories,Consumer,3,115241.94,0.06,79593.59,35648.35,0.31,2020,1,January,2020Q1,0,38413.98,Moderate,High,9,Loyal
CUST-03027,ORD-0009768,2020-01-14,Abuja,Office Supplies,Paper,Corporate,4,72688.06,0.07,50868.11,21819.95,0.3,2020,1,January,2020Q1,0,18172.02,Moderate,High,11,Loyal
CUST-00631,ORD-0002071,2020-01-14,Anambra,Furniture,Chairs,Home Office,3,161515.99,0.04,114581.84,46934.15,0.29,2020,1,January,2020Q1,0,53838.66,No/Low,High,3,Occasional
CUST-07500,ORD-0023966,2020-01-14,Enugu,Technology,Accessories,Home Office,4,197897.06,0.03,116895.19,81001.87,0.41,2020,1,January,2020Q1,0,49474.26,No/Low,High,3,Occasional
CUST-07678,ORD-0024499,2020-01-14,Abuja,Office Supplies,Binders,Home Office,1,37233.39,0.17,22203.89,15029.5,0.4,2020,1,January,2020Q1,0,37233.39,High,High,14,Loyal
CUST-05460,ORD-0017420,2020-01-14,Enugu,Technology,Laptops,Corporate,1,31505.11,0.01,22518.53,8986.58,0.29,2020,1,January,2020Q1,0,31505.11,No/Low,High,20,Loyal
CUST-04586,ORD-0014545,2020-01-14,Kaduna,Furniture,Tables,Consumer,4,137829.18,0.08,94112.56,43716.63,0.32,2020,1,January,2020Q1,0,34457.3,Moderate,High,10,Loyal
CUST-01464,ORD-0004736,2020-01-14,Enugu,Office Supplies,Paper,Home Office,5,46564.93,0.15,33492.42,13072.5,0.28,2020,1,January,2020Q1,0,9312.99,Moderate,High,3,Occasional
CUST-07265,ORD-0023296,2020-01-14,Enugu,Office Supplies,Pens,Consumer,5,177994.28,0.01,113192.88,64801.4,0.36,2020,1,January,2020Q1,0,35598.86,No/Low,High,4,Regular
CUST-03471,ORD-0011108,2020-01-14,Delta,Technology,Laptops,Corporate,2,4946.06,0.09,3232.31,1713.75,0.35,2020,1,January,2020Q1,0,2473.03,Moderate,High,1,One-Time
CUST-00241,ORD-0000719,2020-01-14,Anambra,Furniture,Shelves,Home Office,1,20987.49,0.04,11979.64,9007.85,0.43,2020,1,January,2020Q1,0,20987.49,No/Low,High,8,Loyal
CUST-02818,ORD-0009095,2020-01-14,Rivers,Furniture,Chairs,Corporate,4,162430.72,0.05,103061.09,59369.62,0.37,2020,1,January,2020Q1,0,40607.68,No/Low,High,1,One-Time
CUST-03169,ORD-0010218,2020-01-14,Lagos,Furniture,Chairs,Home Office,1,33382.48,0.17,24073.78,9308.69,0.28,2020,1,January,2020Q1,0,33382.48,High,High,4,Regular
CUST-03784,ORD-0012072,2020-01-14,Kaduna,Office Supplies,Pens,Home Office,3,33685.01,0.14,23242.49,10442.51,0.31,2020,1,January,2020Q1,0,11228.34,Moderate,High,6,Regular
CUST-02980,ORD-0009630,2020-01-14,Anambra,Office Supplies,Paper,Home Office,3,86885.54,0.03,59886.0,26999.54,0.31,2020,1,January,2020Q1,0,28961.85,No/Low,High,16,Loyal
CUST-06006,ORD-0019204,2020-01-14,Kaduna,Office Supplies,Pens,Consumer,4,29070.58,0.0,21171.36,7899.22,0.27,2020,1,January,2020Q1,0,7267.64,No/Low,High,17,Loyal
CUST-05789,ORD-0018519,2020-01-14,Anambra,Office Supplies,Paper,Home Office,2,9377.84,0.06,5984.08,3393.77,0.36,2020,1,January,2020Q1,0,4688.92,Moderate,High,18,Loyal
CUST-01150,ORD-0003728,2020-01-14,Enugu,Technology,Phones,Corporate,2,60746.91,0.03,42464.93,18281.97,0.3,2020,1,January,2020Q1,0,30373.46,No/Low,High,6,Regular
CUST-03832,ORD-0012214,2020-01-15,Delta,Office Supplies,Pens,Consumer,1,5755.69,0.09,3545.76,2209.93,0.38,2020,1,January,2020Q1,0,5755.69,Moderate,High,4,Regular
CUST-00860,ORD-0002788,2020-01-15,Kaduna,Technology,Laptops,Corporate,5,166403.19,0.07,121183.52,45219.67,0.27,2020,1,January,2020Q1,0,33280.64,Moderate,High,1,One-Time
CUST-04491,ORD-0014255,2020-01-15,Rivers,Furniture,Tables,Consumer,2,64686.76,0.12,42797.9,21888.86,0.34,2020,1,January,2020Q1,0,32343.38,Moderate,High,1,One-Time
CUST-01820,ORD-0005834,2020-01-15,Kano,Furniture,Tables,Corporate,5,94905.87,0.02,65693.78,29212.1,0.31,2020,1,January,2020Q1,0,18981.17,No/Low,High,1,One-Time
CUST-07939,ORD-0025245,2020-01-15,Rivers,Technology,Accessories,Home Office,4,173425.55,0.06,117398.16,56027.39,0.32,2020,1,January,2020Q1,0,43356.39,Moderate,High,1,One-Time
CUST-05318,ORD-0016929,2020-01-15,Kano,Furniture,Chairs,Consumer,1,34292.26,0.08,20153.38,14138.88,0.41,2020,1,January,2020Q1,0,34292.26,Moderate,High,12,Loyal
CUST-04267,ORD-0013539,2020-01-15,Ogun,Technology,Phones,Corporate,2,101302.97,0.04,72026.44,29276.53,0.29,2020,1,January,2020Q1,0,50651.48,No/Low,High,3,Occasional
CUST-00718,ORD-0002292,2020-01-15,Rivers,Furniture,Shelves,Home Office,4,77665.04,0.17,57461.58,20203.46,0.26,2020,1,January,2020Q1,0,19416.26,High,High,14,Loyal
CUST-06721,ORD-0021448,2020-01-15,Kano,Technology,Laptops,Consumer,2,98939.13,0.13,73743.97,25195.16,0.25,2020,1,January,2020Q1,0,49469.56,Moderate,Medium,5,Regular
CUST-06537,ORD-0020950,2020-01-15,Abuja,Technology,Accessories,Home Office,3,29369.97,0.11,17932.01,11437.97,0.39,2020,1,January,2020Q1,0,9789.99,Moderate,High,3,Occasional
CUST-02626,ORD-0008424,2020-01-15,Anambra,Technology,Laptops,Consumer,2,103920.32,0.02,61712.75,42207.57,0.41,2020,1,January,2020Q1,0,51960.16,No/Low,High,15,Loyal
CUST-05111,ORD-0016234,2020-01-15,Rivers,Technology,Accessories,Corporate,3,70152.24,0.07,43997.33,26154.91,0.37,2020,1,January,2020Q1,0,23384.08,Moderate,High,15,Loyal
CUST-04782,ORD-0015162,2020-01-15,Anambra,Office Supplies,Binders,Consumer,4,184757.89,0.11,117412.01,67345.88,0.36,2020,1,January,2020Q1,0,46189.47,Moderate,High,1,One-Time
CUST-04808,ORD-0015257,2020-01-16,Oyo,Technology,Accessories,Home Office,4,98958.83,0.12,68083.34,30875.5,0.31,2020,1,January,2020Q1,0,24739.71,Moderate,High,11,Loyal
CUST-01592,ORD-0005119,2020-01-16,Lagos,Furniture,Shelves,Corporate,5,120414.83,0.07,89998.23,30416.6,0.25,2020,1,January,2020Q1,0,24082.97,Moderate,Medium,15,Loyal
CUST-04315,ORD-0013717,2020-01-16,Delta,Office Supplies,Paper,Consumer,2,90047.01,0.02,52357.93,37689.08,0.42,2020,1,January,2020Q1,0,45023.5,No/Low,High,19,Loyal
CUST-04559,ORD-0014431,2020-01-16,Rivers,Technology,Accessories,Corporate,1,2737.95,0.17,2030.41,707.54,0.26,2020,1,January,2020Q1,0,2737.95,High,High,9,Loyal
CUST-02156,ORD-0006935,2020-01-16,Abuja,Furniture,Shelves,Corporate,2,75051.06,0.12,45607.79,29443.27,0.39,2020,1,January,2020Q1,0,37525.53,Moderate,High,1,One-Time
CUST-06508,ORD-0020812,2020-01-16,Rivers,Technology,Phones,Corporate,5,198070.61,0.16,144447.86,53622.75,0.27,2020,1,January,2020Q1,0,39614.12,High,High,15,Loyal
CUST-06050,ORD-0019354,2020-01-16,Kano,Furniture,Chairs,Corporate,1,20674.24,0.05,15397.54,5276.7,0.26,2020,1,January,2020Q1,0,20674.24,No/Low,High,20,Loyal
CUST-06149,ORD-0019656,2020-01-16,Ogun,Furniture,Tables,Consumer,1,17824.59,0.11,10562.22,7262.37,0.41,2020,1,January,2020Q1,0,17824.59,Moderate,High,2,Occasional
CUST-06651,ORD-0021277,2020-01-16,Lagos,Furniture,Tables,Home Office,4,54736.6,0.15,38423.91,16312.69,0.3,2020,1,January,2020Q1,0,13684.15,Moderate,High,1,One-Time
CUST-04326,ORD-0013751,2020-01-16,Kaduna,Furniture,Tables,Home Office,3,60516.66,0.14,37126.9,23389.75,0.39,2020,1,January,2020Q1,0,20172.22,Moderate,High,14,Loyal
CUST-00679,ORD-0002174,2020-01-16,Oyo,Technology,Phones,Corporate,1,49035.82,0.01,27230.84,21804.98,0.44,2020,1,January,2020Q1,0,49035.82,No/Low,High,9,Loyal
CUST-03723,ORD-0011866,2020-01-16,Enugu,Office Supplies,Binders,Home Office,1,22148.15,0.15,14220.95,7927.21,0.36,2020,1,January,2020Q1,0,22148.15,Moderate,High,17,Loyal
CUST-04139,ORD-0013176,2020-01-16,Lagos,Furniture,Tables,Corporate,3,146363.13,0.06,81088.63,65274.5,0.45,2020,1,January,2020Q1,0,48787.71,Moderate,High,2,Occasional
CUST-00499,ORD-0001645,2020-01-16,Enugu,Office Supplies,Paper,Corporate,2,78578.76,0.04,44576.66,34002.1,0.43,2020,1,January,2020Q1,0,39289.38,No/Low,High,18,Loyal
CUST-04390,ORD-0013933,2020-01-16,Delta,Office Supplies,Paper,Consumer,3,145660.54,0.18,85414.14,60246.39,0.41,2020,1,January,2020Q1,0,48553.51,High,High,1,One-Time
CUST-04960,ORD-0015777,2020-01-17,Kano,Furniture,Chairs,Consumer,4,86082.61,0.13,62199.48,23883.12,0.28,2020,1,January,2020Q1,0,21520.65,Moderate,High,3,Occasional
CUST-02737,ORD-0008774,2020-01-17,Enugu,Technology,Laptops,Corporate,1,17383.41,0.13,12131.55,5251.86,0.3,2020,1,January,2020Q1,0,17383.41,Moderate,High,16,Loyal
CUST-06486,ORD-0020743,2020-01-17,Kano,Office Supplies,Binders,Corporate,4,37114.42,0.0,21762.15,15352.26,0.41,2020,1,January,2020Q1,0,9278.6,No/Low,High,1,One-Time
CUST-02530,ORD-0008139,2020-01-17,Ogun,Furniture,Chairs,Corporate,1,15046.72,0.05,10657.56,4389.15,0.29,2020,1,January,2020Q1,0,15046.72,No/Low,High,15,Loyal
CUST-04322,ORD-0013734,2020-01-17,Oyo,Office Supplies,Binders,Corporate,2,37142.32,0.14,21125.73,16016.59,0.43,2020,1,January,2020Q1,0,18571.16,Moderate,High,7,Loyal
CUST-06893,ORD-0022092,2020-01-17,Enugu,Office Supplies,Pens,Consumer,1,23385.69,0.09,13004.41,10381.28,0.44,2020,1,January,2020Q1,0,23385.69,Moderate,High,13,Loyal
CUST-07586,ORD-0024237,2020-01-17,Abuja,Technology,Phones,Consumer,3,90018.9,0.0,53455.19,36563.72,0.41,2020,1,January,2020Q1,0,30006.3,No/Low,High,3,Occasional
CUST-05705,ORD-0018183,2020-01-18,Abuja,Furniture,Shelves,Corporate,4,21587.85,0.15,12100.65,9487.2,0.44,2020,1,January,2020Q1,0,5396.96,Moderate,High,16,Loyal
CUST-06644,ORD-0021258,2020-01-18,Ogun,Office Supplies,Paper,Home Office,5,54671.62,0.16,36064.15,18607.46,0.34,2020,1,January,2020Q1,0,10934.32,High,High,6,Regular
CUST-04272,ORD-0013580,2020-01-18,Lagos,Furniture,Shelves,Corporate,3,138842.97,0.01,97107.82,41735.16,0.3,2020,1,January,2020Q1,0,46280.99,No/Low,High,20,Loyal
CUST-01834,ORD-0005883,2020-01-18,Kaduna,Furniture,Shelves,Consumer,3,45969.66,0.16,26229.88,19739.78,0.43,2020,1,January,2020Q1,0,15323.22,High,High,3,Occasional
CUST-07322,ORD-0023487,2020-01-18,Kano,Technology,Phones,Consumer,4,95316.77,0.1,70258.67,25058.09,0.26,2020,1,January,2020Q1,0,23829.19,Moderate,High,3,Occasional
CUST-00864,ORD-0002797,2020-01-18,Kano,Office Supplies,Pens,Consumer,2,82735.14,0.08,56065.11,26670.03,0.32,2020,1,January,2020Q1,0,41367.57,Moderate,High,1,One-Time
CUST-07466,ORD-0023883,2020-01-18,Kaduna,Technology,Phones,Consumer,3,53922.1,0.09,39930.34,13991.77,0.26,2020,1,January,2020Q1,0,17974.03,Moderate,High,1,One-Time
CUST-01016,ORD-0003247,2020-01-18,Anambra,Office Supplies,Binders,Corporate,1,33065.9,0.07,23434.5,9631.41,0.29,2020,1,January,2020Q1,0,33065.9,Moderate,High,18,Loyal
CUST-02782,ORD-0008914,2020-01-18,Oyo,Furniture,Tables,Home Office,2,87574.35,0.05,62558.28,25016.06,0.29,2020,1,January,2020Q1,0,43787.18,No/Low,High,6,Regular
CUST-00613,ORD-0002031,2020-01-18,Lagos,Office Supplies,Pens,Consumer,4,197484.82,0.06,118701.83,78782.99,0.4,2020,1,January,2020Q1,0,49371.2,Moderate,High,2,Occasional
CUST-00769,ORD-0002454,2020-01-18,Rivers,Office Supplies,Pens,Home Office,4,73830.36,0.12,42500.54,31329.82,0.42,2020,1,January,2020Q1,0,18457.59,Moderate,High,1,One-Time
CUST-06627,ORD-0021197,2020-01-18,Lagos,Office Supplies,Paper,Consumer,5,137040.86,0.14,89677.88,47362.98,0.35,2020,1,January,2020Q1,0,27408.17,Moderate,High,4,Regular
CUST-03077,ORD-0009929,2020-01-18,Rivers,Office Supplies,Pens,Home Office,4,17277.8,0.03,12174.6,5103.19,0.3,2020,1,January,2020Q1,0,4319.45,No/Low,High,15,Loyal
CUST-04005,ORD-0012764,2020-01-18,Anambra,Technology,Accessories,Consumer,2,45993.38,0.07,30971.96,15021.42,0.33,2020,1,January,2020Q1,0,22996.69,Moderate,High,1,One-Time
CUST-00267,ORD-0000860,2020-01-18,Lagos,Technology,Accessories,Corporate,4,122973.13,0.19,85065.22,37907.91,0.31,2020,1,January,2020Q1,0,30743.28,High,High,2,Occasional
CUST-07826,ORD-0024973,2020-01-19,Oyo,Technology,Laptops,Consumer,3,75996.2,0.18,55796.58,20199.62,0.27,2020,1,January,2020Q1,0,25332.07,High,High,4,Regular
CUST-06114,ORD-0019549,2020-01-19,Abuja,Furniture,Chairs,Corporate,5,19060.98,0.19,12302.56,6758.43,0.35,2020,1,January,2020Q1,0,3812.2,High,High,3,Occasional
CUST-02502,ORD-0008041,2020-01-19,Abuja,Furniture,Tables,Home Office,4,175671.27,0.19,115436.86,60234.41,0.34,2020,1,January,2020Q1,0,43917.82,High,High,4,Regular
CUST-00353,ORD-0001098,2020-01-19,Rivers,Technology,Phones,Home Office,1,48412.64,0.18,27451.6,20961.05,0.43,2020,1,January,2020Q1,0,48412.64,High,High,2,Occasional
CUST-03038,ORD-0009812,2020-01-19,Abuja,Office Supplies,Binders,Consumer,2,22758.84,0.01,14898.63,7860.21,0.35,2020,1,January,2020Q1,0,11379.42,No/Low,High,16,Loyal
CUST-07873,ORD-0025089,2020-01-19,Enugu,Furniture,Chairs,Corporate,4,33020.13,0.14,19375.21,13644.92,0.41,2020,1,January,2020Q1,0,8255.03,Moderate,High,8,Loyal
CUST-03804,ORD-0012132,2020-01-19,Delta,Technology,Accessories,Home Office,4,31912.64,0.1,17850.42,14062.22,0.44,2020,1,January,2020Q1,0,7978.16,Moderate,High,20,Loyal
CUST-04470,ORD-0014182,2020-01-19,Anambra,Office Supplies,Pens,Home Office,3,48360.96,0.02,33014.07,15346.88,0.32,2020,1,January,2020Q1,0,16120.32,No/Low,High,6,Regular
CUST-06921,ORD-0022167,2020-01-19,Rivers,Furniture,Chairs,Consumer,4,71260.43,0.15,40339.87,30920.56,0.43,2020,1,January,2020Q1,0,17815.11,Moderate,High,18,Loyal
CUST-05845,ORD-0018702,2020-01-19,Oyo,Office Supplies,Binders,Consumer,4,54335.3,0.1,30107.28,24228.01,0.45,2020,1,January,2020Q1,0,13583.82,Moderate,High,5,Regular
CUST-01744,ORD-0005626,2020-01-19,Abuja,Office Supplies,Binders,Corporate,1,5050.54,0.0,3624.86,1425.68,0.28,2020,1,January,2020Q1,0,5050.54,No/Low,High,1,One-Time
CUST-01220,ORD-0003965,2020-01-19,Abuja,Technology,Phones,Home Office,3,38658.44,0.16,22087.03,16571.41,0.43,2020,1,January,2020Q1,0,12886.15,High,High,1,One-Time
CUST-03178,ORD-0010239,2020-01-19,Oyo,Furniture,Shelves,Home Office,5,144841.41,0.1,105996.33,38845.08,0.27,2020,1,January,2020Q1,0,28968.28,Moderate,High,6,Regular
CUST-02789,ORD-0008956,2020-01-19,Ogun,Office Supplies,Pens,Home Office,4,163765.02,0.13,92988.7,70776.33,0.43,2020,1,January,2020Q1,0,40941.25,Moderate,High,12,Loyal
CUST-01357,ORD-0004372,2020-01-20,Abuja,Furniture,Shelves,Corporate,2,34818.81,0.08,25213.21,9605.6,0.28,2020,1,January,2020Q1,0,17409.4,Moderate,High,14,Loyal
CUST-03553,ORD-0011355,2020-01-20,Abuja,Technology,Laptops,Consumer,5,93413.1,0.17,53096.97,40316.12,0.43,2020,1,January,2020Q1,0,18682.62,High,High,3,Occasional
CUST-03139,ORD-0010123,2020-01-20,Anambra,Technology,Accessories,Corporate,2,85709.69,0.11,60086.09,25623.61,0.3,2020,1,January,2020Q1,0,42854.84,Moderate,High,2,Occasional
CUST-03527,ORD-0011284,2020-01-20,Ogun,Technology,Accessories,Home Office,5,243116.96,0.03,171011.3,72105.67,0.3,2020,1,January,2020Q1,0,48623.39,No/Low,High,7,Loyal
CUST-00692,ORD-0002223,2020-01-20,Enugu,Furniture,Shelves,Consumer,4,86159.61,0.15,58596.81,27562.8,0.32,2020,1,January,2020Q1,0,21539.9,Moderate,High,1,One-Time
CUST-03979,ORD-0012694,2020-01-20,Ogun,Technology,Accessories,Corporate,2,90773.72,0.14,60627.23,30146.49,0.33,2020,1,January,2020Q1,0,45386.86,Moderate,High,1,One-Time
CUST-02726,ORD-0008713,2020-01-20,Kano,Technology,Laptops,Home Office,2,92403.2,0.16,60005.29,32397.91,0.35,2020,1,January,2020Q1,0,46201.6,High,High,1,One-Time
CUST-00923,ORD-0002932,2020-01-20,Rivers,Technology,Accessories,Home Office,4,99560.88,0.18,71021.81,28539.07,0.29,2020,1,January,2020Q1,0,24890.22,High,High,5,Regular
CUST-03897,ORD-0012422,2020-01-20,Kaduna,Office Supplies,Binders,Home Office,4,147351.02,0.14,94852.51,52498.51,0.36,2020,1,January,2020Q1,0,36837.75,Moderate,High,1,One-Time
CUST-02346,ORD-0007546,2020-01-20,Delta,Technology,Phones,Corporate,4,185133.67,0.11,120058.52,65075.14,0.35,2020,1,January,2020Q1,0,46283.42,Moderate,High,3,Occasional
CUST-00721,ORD-0002308,2020-01-20,Lagos,Office Supplies,Binders,Corporate,3,157772.48,0.1,100118.54,57653.94,0.37,2020,1,January,2020Q1,0,52590.83,Moderate,High,17,Loyal
CUST-01628,ORD-0005221,2020-01-20,Anambra,Technology,Accessories,Corporate,5,171353.76,0.07,98593.96,72759.8,0.42,2020,1,January,2020Q1,0,34270.75,Moderate,High,2,Occasional
CUST-00314,ORD-0000999,2020-01-20,Ogun,Furniture,Chairs,Home Office,2,91367.44,0.15,51404.48,39962.96,0.44,2020,1,January,2020Q1,0,45683.72,Moderate,High,15,Loyal
CUST-04937,ORD-0015698,2020-01-20,Oyo,Office Supplies,Pens,Consumer,5,128920.8,0.09,74005.92,54914.87,0.43,2020,1,January,2020Q1,0,25784.16,Moderate,High,10,Loyal
CUST-01481,ORD-0004817,2020-01-20,Ogun,Office Supplies,Pens,Consumer,4,197135.52,0.03,139046.31,58089.2,0.29,2020,1,January,2020Q1,0,49283.88,No/Low,High,4,Regular
CUST-04814,ORD-0015273,2020-01-20,Oyo,Furniture,Chairs,Consumer,4,208522.87,0.06,128048.63,80474.24,0.39,2020,1,January,2020Q1,0,52130.72,Moderate,High,3,Occasional
CUST-07868,ORD-0025075,2020-01-20,Oyo,Furniture,Chairs,Corporate,3,160589.83,0.09,113823.54,46766.29,0.29,2020,1,January,2020Q1,0,53529.94,Moderate,High,1,One-Time
CUST-07200,ORD-0023058,2020-01-20,Lagos,Office Supplies,Binders,Corporate,1,11302.83,0.18,7234.8,4068.03,0.36,2020,1,January,2020Q1,0,11302.83,High,High,20,Loyal
CUST-02734,ORD-0008733,2020-01-21,Delta,Technology,Accessories,Corporate,3,154614.71,0.02,89971.37,64643.34,0.42,2020,1,January,2020Q1,0,51538.24,No/Low,High,18,Loyal
CUST-07370,ORD-0023643,2020-01-21,Lagos,Technology,Laptops,Consumer,1,5113.07,0.2,3241.3,1871.77,0.37,2020,1,January,2020Q1,0,5113.07,High,High,13,Loyal
CUST-05679,ORD-0018087,2020-01-21,Anambra,Technology,Phones,Home Office,5,86961.78,0.19,49071.44,37890.34,0.44,2020,1,January,2020Q1,0,17392.36,High,High,3,Occasional
CUST-07279,ORD-0023329,2020-01-21,Rivers,Office Supplies,Pens,Home Office,2,95750.01,0.18,65636.8,30113.21,0.31,2020,1,January,2020Q1,0,47875.0,High,High,4,Regular
CUST-07819,ORD-0024954,2020-01-21,Kano,Technology,Phones,Home Office,5,65627.41,0.11,43426.82,22200.59,0.34,2020,1,January,2020Q1,0,13125.48,Moderate,High,9,Loyal
CUST-02525,ORD-0008123,2020-01-21,Rivers,Office Supplies,Binders,Corporate,2,83428.77,0.19,61029.94,22398.83,0.27,2020,1,January,2020Q1,0,41714.38,High,High,6,Regular
CUST-06759,ORD-0021596,2020-01-21,Ogun,Office Supplies,Binders,Corporate,2,69105.38,0.1,39543.42,29561.96,0.43,2020,1,January,2020Q1,0,34552.69,Moderate,High,13,Loyal
